0	0	0	0	0	0	0	0
89	44	42	69	-29	110	-13	15
0	0	0	0	0	0	0	0
128	60	54	62	61	87	-12	105
0	0	0	0	0	0	0	0
-26	52	-33	133	31	159	43	92
0	0	0	0	0	0	0	0
-65	-47	-45	99	-46	242	-103	-3
0	0	0	0	0	0	0	0
126	158	96	-2	66	-53	79	38
0	0	0	0	0	0	0	0
147	30	63	-3	54	21	-94	30
0	0	0	0	0	0	0	0
71	27	17	34	68	77	-21	16
0	0	0	0	0	0	0	0
104	112	-17	139	97	66	50	134
0	0	0	0	0	0	0	0
117	76	25	72	41	-51	36	156
0	0	0	0	0	0	0	0
75	52	29	68	0	108	-75	5
0	0	0	0	0	0	0	0
73	34	-19	47	6	-47	101	78
0	0	0	0	0	0	0	0
43	58	69	67	1	84	-54	61
0	0	0	0	0	0	0	0
141	97	79	-37	90	-89	63	23
0	0	0	0	0	0	0	0
-7	61	47	28	64	14	-33	36
0	0	0	0	0	0	0	0
81	49	92	-65	58	4	-33	15
0	0	0	0	0	0	0	0
14	48	10	72	45	44	-48	97
0	0	0	0	0	0	0	0
19	-22	-113	188	-37	176	0	20
0	0	0	0	0	0	0	0
136	102	34	94	56	47	59	146
0	0	0	0	0	0	0	0
117	63	67	22	8	115	-67	100
0	0	0	0	0	0	0	0
9	56	-13	67	36	58	23	170
0	0	0	0	0	0	0	0
107	-7	-9	2	77	-73	50	11
0	0	0	0	0	0	0	0
60	81	33	33	111	108	12	107
0	0	0	0	0	0	0	0
-31	-12	-9	60	-9	152	-55	4
0	0	0	0	0	0	0	0
81	130	131	10	43	67	-21	40
0	0	0	0	0	0	0	0
154	133	115	-45	122	17	12	54
0	0	0	0	0	0	0	0
139	40	-18	85	70	63	25	110
0	0	0	0	0	0	0	0
29	-6	11	-11	-4	82	4	-38
0	0	0	0	0	0	0	0
67	74	106	-61	80	-19	-18	-2
0	0	0	0	0	0	0	0
75	76	91	-82	132	-54	-7	-25
0	0	0	0	0	0	0	0
77	105	45	80	-14	56	70	124
0	0	0	0	0	0	0	0
46	156	81	68	79	3	48	167
0	0	0	0	0	0	0	0
-59	-13	-9	-25	-58	17	18	69
0	0	0	0	0	0	0	0
-4	8	-12	-3	22	3	30	27
0	0	0	0	0	0	0	0
1	-1	-10	-9	85	37	-24	90
0	0	0	0	0	0	0	0
128	118	120	-76	165	-45	2	27
0	0	0	0	0	0	0	0
-24	23	-36	115	57	109	29	25
0	0	0	0	0	0	0	0
150	99	86	27	69	-6	54	139
0	0	0	0	0	0	0	0
36	57	-26	35	61	29	77	39
0	0	0	0	0	0	0	0
71	51	-12	16	107	-27	46	21
0	0	0	0	0	0	0	0
125	105	60	20	61	43	106	45
0	0	0	0	0	0	0	0
191	53	79	5	44	76	-88	57
0	0	0	0	0	0	0	0
51	43	-15	68	93	82	68	123
0	0	0	0	0	0	0	0
50	-7	-92	109	81	11	29	97
0	0	0	0	0	0	0	0
133	63	70	-15	87	28	-22	100
0	0	0	0	0	0	0	0
27	52	15	-47	136	-75	71	22
0	0	0	0	0	0	0	0
35	30	-9	106	-43	107	-53	84
0	0	0	0	0	0	0	0
-4	-23	-9	-20	-29	-35	39	-70
0	0	0	0	0	0	0	0
33	70	56	17	69	16	-24	43
0	0	0	0	0	0	0	0
-5	58	4	82	49	2	3	96
0	0	0	0	0	0	0	0
81	51	47	48	-42	72	37	30
0	0	0	0	0	0	0	0
32	92	73	-10	-4	24	-38	74
0	0	0	0	0	0	0	0
144	114	97	-26	44	1	47	-28
0	0	0	0	0	0	0	0
71	20	35	20	35	123	-90	24
0	0	0	0	0	0	0	0
-42	39	-4	50	94	3	-11	-11
0	0	0	0	0	0	0	0
5	-21	-44	65	-29	86	66	20
0	0	0	0	0	0	0	0
116	96	-2	45	78	22	63	129
0	0	0	0	0	0	0	0
170	66	-58	204	114	170	45	62
0	0	0	0	0	0	0	0
82	62	59	85	78	105	-44	79
0	0	0	0	0	0	0	0
55	118	55	85	67	20	13	87
0	0	0	0	0	0	0	0
132	92	-4	67	87	68	78	44
0	0	0	0	0	0	0	0
69	83	79	91	-21	122	-12	62
0	0	0	0	0	0	0	0
81	25	63	-8	-5	80	-90	25
0	0	0	0	0	0	0	0
60	26	37	49	57	66	-19	40
0	0	0	0	0	0	0	0
6	56	46	48	-8	17	-23	18
0	0	0	0	0	0	0	0
79	26	-29	85	-24	13	44	84
0	0	0	0	0	0	0	0
138	49	7	64	103	39	28	54
0	0	0	0	0	0	0	0
110	101	36	108	130	107	-52	59
0	0	0	0	0	0	0	0
43	73	58	14	75	123	-42	-9
0	0	0	0	0	0	0	0
67	26	-11	120	34	216	-25	-7
0	0	0	0	0	0	0	0
35	14	-53	35	92	-3	36	86
0	0	0	0	0	0	0	0
82	33	15	19	83	85	-13	-37
0	0	0	0	0	0	0	0
99	80	14	32	77	69	18	140
0	0	0	0	0	0	0	0
29	67	-20	48	98	21	112	92
0	0	0	0	0	0	0	0
-14	-14	-89	171	-76	156	-4	101
0	0	0	0	0	0	0	0
110	80	31	53	47	-51	92	60
0	0	0	0	0	0	0	0
136	43	55	-40	93	34	-46	8
0	0	0	0	0	0	0	0
12	46	54	-22	3	-3	21	57
0	0	0	0	0	0	0	0
105	41	5	4	81	4	63	-23
0	0	0	0	0	0	0	0
100	51	-7	21	99	69	66	9
0	0	0	0	0	0	0	0
39	116	33	48	76	80	53	113
0	0	0	0	0	0	0	0
10	5	-68	91	45	80	32	107
0	0	0	0	0	0	0	0
146	107	51	11	143	-5	52	79
0	0	0	0	0	0	0	0
82	121	53	50	84	-34	26	133
0	0	0	0	0	0	0	0
3	15	25	10	-1	75	-43	-79
0	0	0	0	0	0	0	0
108	40	-23	97	79	86	-30	104
0	0	0	0	0	0	0	0
75	33	43	41	25	115	-130	120
0	0	0	0	0	0	0	0
46	5	32	-33	37	133	-60	5
0	0	0	0	0	0	0	0
29	-48	-54	95	43	151	-113	81
0	0	0	0	0	0	0	0
53	-8	-33	34	64	-37	6	47
0	0	0	0	0	0	0	0
97	97	58	46	43	69	-44	9
0	0	0	0	0	0	0	0
-9	25	21	53	15	21	-87	40
0	0	0	0	0	0	0	0
43	87	36	-1	28	7	51	91
0	0	0	0	0	0	0	0
-11	0	11	-21	-6	80	-80	76
0	0	0	0	0	0	0	0
191	144	72	109	110	117	20	102
0	0	0	0	0	0	0	0
88	98	47	72	43	61	74	3
0	0	0	0	0	0	0	0
-6	-54	-30	58	-40	154	-47	-70
0	0	0	0	0	0	0	0
109	57	90	-21	39	-34	-45	72
0	0	0	0	0	0	0	0
126	-17	-51	83	60	125	-4	-8
0	0	0	0	0	0	0	0
25	98	51	13	45	123	-19	67
0	0	0	0	0	0	0	0
67	96	78	31	-4	127	-32	66
0	0	0	0	0	0	0	0
-36	30	1	19	2	60	71	27
0	0	0	0	0	0	0	0
150	108	-1	95	145	45	84	74
0	0	0	0	0	0	0	0
75	78	57	17	94	56	-35	12
0	0	0	0	0	0	0	0
115	63	12	47	46	-26	-11	91
0	0	0	0	0	0	0	0
31	49	5	16	4	32	13	28
0	0	0	0	0	0	0	0
40	41	-36	133	-6	110	50	46
0	0	0	0	0	0	0	0
121	165	116	89	79	139	4	110
0	0	0	0	0	0	0	0
103	17	-6	31	54	14	-12	109
0	0	0	0	0	0	0	0
26	26	36	16	-9	-14	-17	15
0	0	0	0	0	0	0	0
43	52	60	27	71	170	-83	-7
0	0	0	0	0	0	0	0
36	43	37	60	11	115	-96	64
0	0	0	0	0	0	0	0
65	42	-6	70	23	27	-32	142
0	0	0	0	0	0	0	0
88	56	33	73	-39	14	57	90
0	0	0	0	0	0	0	0
21	28	20	-6	-4	38	-71	69
0	0	0	0	0	0	0	0
-10	-4	-41	65	5	19	2	-20
0	0	0	0	0	0	0	0
6	116	70	24	136	43	-13	124
0	0	0	0	0	0	0	0
50	3	-9	91	-28	89	-31	72
0	0	0	0	0	0	0	0
113	5	39	11	-25	127	-72	-4
0	0	0	0	0	0	0	0
62	58	-13	96	26	138	52	38
0	0	0	0	0	0	0	0
14	2	4	112	-3	176	-73	67
0	0	0	0	0	0	0	0
66	80	36	6	13	43	5	49
0	0	0	0	0	0	0	0
131	93	17	52	119	45	61	137
0	0	0	0	0	0	0	0
70	76	-11	35	78	66	96	109
0	0	0	0	0	0	0	0
50	69	-20	56	76	37	45	117
0	0	0	0	0	0	0	0
99	123	45	82	71	46	3	187
0	0	0	0	0	0	0	0
-18	40	32	-51	113	-42	-25	48
0	0	0	0	0	0	0	0
72	3	-14	16	26	-39	75	5
0	0	0	0	0	0	0	0
6	17	-33	84	82	86	20	35
0	0	0	0	0	0	0	0
139	21	-65	211	50	192	-7	85
0	0	0	0	0	0	0	0
69	22	-45	96	59	-36	52	116
0	0	0	0	0	0	0	0
-18	126	80	20	73	2	7	49
0	0	0	0	0	0	0	0
54	101	96	-23	12	18	4	96
0	0	0	0	0	0	0	0
82	52	101	-78	14	25	-48	-52
0	0	0	0	0	0	0	0
10	54	12	20	-11	51	12	127
0	0	0	0	0	0	0	0
62	87	64	-59	131	-1	28	41
0	0	0	0	0	0	0	0
134	32	62	-25	8	51	-46	-23
0	0	0	0	0	0	0	0
67	5	-20	82	-45	128	-20	117
0	0	0	0	0	0	0	0
57	74	19	98	62	130	72	51
0	0	0	0	0	0	0	0
119	154	94	-30	89	-65	50	134
0	0	0	0	0	0	0	0
14	11	22	-7	11	48	20	-63
0	0	0	0	0	0	0	0
72	125	146	-27	97	45	-27	47
0	0	0	0	0	0	0	0
115	136	134	12	83	33	4	14
0	0	0	0	0	0	0	0
-1	23	51	27	4	100	-49	-77
0	0	0	0	0	0	0	0
40	72	69	38	-47	53	-3	57
0	0	0	0	0	0	0	0
59	86	36	61	0	51	-4	60
0	0	0	0	0	0	0	0
58	92	114	-135	118	-147	21	-35
0	0	0	0	0	0	0	0
80	146	75	85	81	-9	48	122
0	0	0	0	0	0	0	0
27	-5	-62	100	94	82	-42	8
0	0	0	0	0	0	0	0
-33	16	7	95	-33	197	-97	83
0	0	0	0	0	0	0	0
70	130	80	76	43	63	54	129
0	0	0	0	0	0	0	0
-61	42	-55	136	17	190	2	86
0	0	0	0	0	0	0	0
-6	22	70	-102	65	-50	-16	27
0	0	0	0	0	0	0	0
63	140	158	-130	110	-81	10	35
0	0	0	0	0	0	0	0
-145	-80	-39	-5	-86	25	-41	-30
0	0	0	0	0	0	0	0
78	0	5	45	-12	61	11	79
0	0	0	0	0	0	0	0
116	70	48	14	-9	-11	42	65
0	0	0	0	0	0	0	0
117	105	61	-12	114	37	21	54
0	0	0	0	0	0	0	0
-5	38	12	35	-1	134	-22	75
0	0	0	0	0	0	0	0
84	23	13	66	73	88	-38	-24
0	0	0	0	0	0	0	0
123	89	87	-20	45	-25	46	29
0	0	0	0	0	0	0	0
36	41	126	-81	-62	44	-30	14
0	0	0	0	0	0	0	0
99	91	44	-38	121	-94	106	-7
0	0	0	0	0	0	0	0
0	61	58	1	22	11	-52	-4
0	0	0	0	0	0	0	0
68	34	-12	85	13	89	23	-18
0	0	0	0	0	0	0	0
-4	-25	-33	56	65	6	-48	-16
0	0	0	0	0	0	0	0
64	111	117	-12	-6	90	24	41
0	0	0	0	0	0	0	0
-31	19	-26	20	-27	27	53	63
0	0	0	0	0	0	0	0
65	-1	-7	30	22	92	-33	24
0	0	0	0	0	0	0	0
-1	16	-47	103	91	149	-51	97
0	0	0	0	0	0	0	0
55	-55	-64	81	61	110	-119	16
0	0	0	0	0	0	0	0
56	7	15	44	24	69	-65	-25
0	0	0	0	0	0	0	0
-38	-30	-90	186	-96	183	5	100
0	0	0	0	0	0	0	0
35	76	11	89	90	113	-7	60
0	0	0	0	0	0	0	0
4	0	-58	168	21	120	15	149
0	0	0	0	0	0	0	0
181	119	57	103	57	89	50	32
0	0	0	0	0	0	0	0
-17	120	114	-43	94	22	-64	108
0	0	0	0	0	0	0	0
66	20	-66	178	-3	132	-31	129
0	0	0	0	0	0	0	0
67	14	-66	150	37	132	-32	44
0	0	0	0	0	0	0	0
1	15	34	44	49	102	-68	39
0	0	0	0	0	0	0	0
-93	6	-1	-32	-7	49	34	-8
0	0	0	0	0	0	0	0
30	-12	-28	134	-74	205	-48	92
0	0	0	0	0	0	0	0
47	32	-40	113	-16	44	68	54
0	0	0	0	0	0	0	0
92	65	-7	55	51	-36	93	69
0	0	0	0	0	0	0	0
11	-14	47	7	-86	77	-51	-30
0	0	0	0	0	0	0	0
40	82	46	-41	37	-83	80	14
0	0	0	0	0	0	0	0
43	62	19	8	41	15	60	6
0	0	0	0	0	0	0	0
98	129	5	87	153	-27	68	97
0	0	0	0	0	0	0	0
151	135	78	38	61	12	107	13
0	0	0	0	0	0	0	0
-12	38	43	19	45	68	-35	78
0	0	0	0	0	0	0	0
-44	52	58	19	4	58	-81	79
0	0	0	0	0	0	0	0
-56	-44	-25	92	-84	146	-44	38
0	0	0	0	0	0	0	0
55	26	-41	64	93	62	-2	56
0	0	0	0	0	0	0	0
12	72	92	-32	-4	-17	-45	-12
0	0	0	0	0	0	0	0
93	129	62	26	73	-80	92	137
0	0	0	0	0	0	0	0
-15	0	11	-5	83	-3	-12	13
0	0	0	0	0	0	0	0
18	53	-28	42	49	107	63	70
0	0	0	0	0	0	0	0
121	63	31	56	31	23	25	185
0	0	0	0	0	0	0	0
52	83	114	-40	11	37	-51	86
0	0	0	0	0	0	0	0
-18	65	15	3	133	-32	49	17
0	0	0	0	0	0	0	0
10	41	92	-61	-52	5	-10	60
0	0	0	0	0	0	0	0
-1	79	15	108	-7	133	37	53
0	0	0	0	0	0	0	0
98	115	96	-53	82	9	-23	42
0	0	0	0	0	0	0	0
-16	-24	-42	112	-10	153	25	66
0	0	0	0	0	0	0	0
131	60	66	5	16	25	-51	26
0	0	0	0	0	0	0	0
85	103	19	70	163	116	-13	119
0	0	0	0	0	0	0	0
-7	21	8	59	-14	183	-20	23
0	0	0	0	0	0	0	0
33	89	81	8	5	-34	-11	27
0	0	0	0	0	0	0	0
95	10	15	66	-58	105	-18	51
0	0	0	0	0	0	0	0
-63	19	20	12	-34	49	-6	76
0	0	0	0	0	0	0	0
-23	-52	-16	92	-82	222	-72	-7
0	0	0	0	0	0	0	0
150	77	33	114	31	54	5	112
0	0	0	0	0	0	0	0
96	131	87	28	117	40	-45	94
0	0	0	0	0	0	0	0
57	97	46	-7	126	-35	4	19
0	0	0	0	0	0	0	0
41	55	18	-2	91	48	-43	129
0	0	0	0	0	0	0	0
30	19	25	-47	91	-45	-13	-3
0	0	0	0	0	0	0	0
20	47	0	115	18	100	-22	130
0	0	0	0	0	0	0	0
31	95	87	-66	79	-62	-32	137
0	0	0	0	0	0	0	0
40	-28	-96	119	20	94	51	159
0	0	0	0	0	0	0	0
32	33	9	56	46	17	-43	37
0	0	0	0	0	0	0	0
-24	-32	2	22	-17	85	-64	-31
0	0	0	0	0	0	0	0
64	42	58	30	6	88	-52	-16
0	0	0	0	0	0	0	0
104	3	17	59	-32	152	-61	52
0	0	0	0	0	0	0	0
6	88	7	48	104	50	78	124
0	0	0	0	0	0	0	0
112	32	19	36	55	11	27	73
0	0	0	0	0	0	0	0
129	69	39	64	2	150	-5	134
0	0	0	0	0	0	0	0
48	107	44	27	37	-79	83	121
0	0	0	0	0	0	0	0
127	87	-14	159	102	149	7	117
0	0	0	0	0	0	0	0
65	137	112	-60	94	-108	48	120
0	0	0	0	0	0	0	0
-9	67	-9	15	86	-15	130	49
0	0	0	0	0	0	0	0
43	18	23	24	30	115	-118	127
0	0	0	0	0	0	0	0
5	1	-32	107	12	171	20	43
0	0	0	0	0	0	0	0
-114	23	14	-13	29	33	-4	39
0	0	0	0	0	0	0	0
-33	-3	-15	71	13	110	23	-36
0	0	0	0	0	0	0	0
16	17	-57	76	15	20	102	34
0	0	0	0	0	0	0	0
57	76	29	-4	102	30	-12	-11
0	0	0	0	0	0	0	0
151	111	66	70	110	101	-13	80
0	0	0	0	0	0	0	0
8	9	-15	109	23	176	-57	95
0	0	0	0	0	0	0	0
127	68	98	-31	56	102	-88	10
0	0	0	0	0	0	0	0
132	136	111	15	65	77	-23	68
0	0	0	0	0	0	0	0
16	-52	-21	94	-33	225	-138	9
0	0	0	0	0	0	0	0
32	104	62	13	-60	-21	91	145
0	0	0	0	0	0	0	0
117	140	86	-14	108	-34	106	139
0	0	0	0	0	0	0	0
50	33	-30	152	16	73	9	161
0	0	0	0	0	0	0	0
83	175	103	-18	146	-119	87	130
0	0	0	0	0	0	0	0
130	96	72	46	20	116	-15	110
0	0	0	0	0	0	0	0
20	111	111	3	21	104	-56	37
0	0	0	0	0	0	0	0
-66	42	51	-93	48	-91	28	-25
0	0	0	0	0	0	0	0
106	70	-1	116	3	109	4	219
0	0	0	0	0	0	0	0
79	58	33	61	-23	26	60	63
0	0	0	0	0	0	0	0
-21	19	-9	33	110	5	-34	-27
0	0	0	0	0	0	0	0
-51	14	14	-59	66	-35	-13	54
0	0	0	0	0	0	0	0
-53	19	50	-21	11	100	-36	-68
0	0	0	0	0	0	0	0
88	109	95	59	51	69	-10	91
0	0	0	0	0	0	0	0
109	73	-6	141	95	150	27	78
0	0	0	0	0	0	0	0
73	-3	-12	42	78	26	16	40
0	0	0	0	0	0	0	0
17	-43	-48	95	2	127	-117	-17
0	0	0	0	0	0	0	0
-22	56	0	29	116	55	37	53
0	0	0	0	0	0	0	0
34	41	-36	33	91	-75	125	113
0	0	0	0	0	0	0	0
142	81	46	84	69	164	-32	136
0	0	0	0	0	0	0	0
-73	-35	-30	-32	-32	32	29	16
0	0	0	0	0	0	0	0
20	-58	-25	72	-65	150	-76	-81
0	0	0	0	0	0	0	0
38	34	48	-32	31	26	-27	-77
0	0	0	0	0	0	0	0
-56	-29	-28	76	-20	111	-99	41
0	0	0	0	0	0	0	0
109	158	82	52	114	40	55	135
0	0	0	0	0	0	0	0
49	88	-12	66	152	16	-1	69
0	0	0	0	0	0	0	0
19	57	-23	146	-11	164	34	91
0	0	0	0	0	0	0	0
38	12	-10	40	83	13	12	43
0	0	0	0	0	0	0	0
179	103	62	48	77	67	16	69
0	0	0	0	0	0	0	0
-16	77	76	-31	32	-46	-5	10
0	0	0	0	0	0	0	0
92	74	55	61	75	139	-87	40
0	0	0	0	0	0	0	0
94	100	39	46	31	81	78	103
0	0	0	0	0	0	0	0
-65	28	56	7	43	120	-49	-29
0	0	0	0	0	0	0	0
-21	67	67	-60	8	-62	38	88
0	0	0	0	0	0	0	0
-104	-26	-11	47	-45	49	-46	-18
0	0	0	0	0	0	0	0
-83	-86	-56	81	-85	201	-121	7
0	0	0	0	0	0	0	0
-4	54	87	-118	106	-51	-18	38
0	0	0	0	0	0	0	0
80	94	42	-1	48	-42	87	115
0	0	0	0	0	0	0	0
103	83	18	155	-55	122	13	110
0	0	0	0	0	0	0	0
116	76	85	31	55	154	-89	44
0	0	0	0	0	0	0	0
25	91	83	-14	43	-56	-6	71
0	0	0	0	0	0	0	0
-32	20	41	-35	-6	48	43	-31
0	0	0	0	0	0	0	0
121	78	10	66	33	59	34	102
0	0	0	0	0	0	0	0
108	61	5	147	29	142	-52	79
0	0	0	0	0	0	0	0
16	12	14	51	15	200	-71	-52
0	0	0	0	0	0	0	0
15	99	94	-100	115	-119	0	71
0	0	0	0	0	0	0	0
118	93	75	16	35	27	72	-52
0	0	0	0	0	0	0	0
64	51	-44	57	114	-3	79	122
0	0	0	0	0	0	0	0
44	45	61	-15	33	129	-28	-59
0	0	0	0	0	0	0	0
50	1	62	0	-43	18	-41	-44
0	0	0	0	0	0	0	0
87	163	34	147	116	110	17	259
0	0	0	0	0	0	0	0
70	-13	5	96	-11	204	-118	26
0	0	0	0	0	0	0	0
-47	17	52	4	33	108	-46	-57
0	0	0	0	0	0	0	0
36	83	30	-16	119	-63	111	42
0	0	0	0	0	0	0	0
5	47	-33	131	29	181	21	-10
0	0	0	0	0	0	0	0
24	-31	-124	172	30	107	38	159
0	0	0	0	0	0	0	0
71	134	101	5	122	-54	-14	104
0	0	0	0	0	0	0	0
28	-4	44	-64	62	-14	7	-30
0	0	0	0	0	0	0	0
86	112	19	154	7	155	-17	169
0	0	0	0	0	0	0	0
114	90	123	-56	56	107	-81	30
0	0	0	0	0	0	0	0
66	76	40	72	56	107	-28	0
0	0	0	0	0	0	0	0
-14	-19	4	12	-11	105	-23	-54
0	0	0	0	0	0	0	0
32	-56	-50	96	-37	115	16	-43
0	0	0	0	0	0	0	0
-32	-22	-21	-10	11	57	-63	85
0	0	0	0	0	0	0	0
22	58	-30	120	71	99	14	149
0	0	0	0	0	0	0	0
54	69	50	17	-38	-22	49	68
0	0	0	0	0	0	0	0
137	112	118	-23	91	49	-35	-35
0	0	0	0	0	0	0	0
37	81	103	-109	52	-60	-6	-21
0	0	0	0	0	0	0	0
169	173	43	126	109	36	49	175
0	0	0	0	0	0	0	0
94	113	28	159	10	141	43	116
0	0	0	0	0	0	0	0
17	18	21	47	-11	149	-65	19
0	0	0	0	0	0	0	0
95	25	-9	130	25	158	-78	127
0	0	0	0	0	0	0	0
43	57	75	51	21	87	-60	110
0	0	0	0	0	0	0	0
156	180	89	79	110	105	21	171
0	0	0	0	0	0	0	0
51	-1	11	53	17	169	-76	-64
0	0	0	0	0	0	0	0
-42	49	-24	123	-19	110	65	65
0	0	0	0	0	0	0	0
-55	-12	-7	-40	-62	-47	72	15
0	0	0	0	0	0	0	0
147	60	23	62	70	4	90	79
0	0	0	0	0	0	0	0
87	103	-16	96	140	65	85	112
0	0	0	0	0	0	0	0
61	-24	7	32	-56	58	-1	-37
0	0	0	0	0	0	0	0
47	32	21	96	-14	135	-53	3
0	0	0	0	0	0	0	0
4	-35	-73	120	53	62	-34	40
0	0	0	0	0	0	0	0
-23	52	20	26	51	23	5	-30
0	0	0	0	0	0	0	0
61	68	59	-11	108	40	-10	80
0	0	0	0	0	0	0	0
67	48	-34	102	69	85	73	-4
0	0	0	0	0	0	0	0
123	139	102	28	94	-26	14	74
0	0	0	0	0	0	0	0
-31	9	47	-48	30	17	1	-102
0	0	0	0	0	0	0	0
-87	9	-1	-3	-3	-15	2	-30
0	0	0	0	0	0	0	0
88	72	22	32	97	-40	4	71
0	0	0	0	0	0	0	0
113	26	74	5	-40	69	-77	-30
0	0	0	0	0	0	0	0
-46	19	-17	-5	91	-35	38	43
0	0	0	0	0	0	0	0
-20	10	-40	14	12	-15	86	36
0	0	0	0	0	0	0	0
59	145	30	150	38	137	24	194
0	0	0	0	0	0	0	0
93	75	23	146	-50	100	-13	68
0	0	0	0	0	0	0	0
-2	16	-39	46	7	64	17	47
0	0	0	0	0	0	0	0
-37	10	31	39	-85	51	-38	39
0	0	0	0	0	0	0	0
6	51	53	42	-48	95	8	33
0	0	0	0	0	0	0	0
66	42	-32	79	26	48	41	145
0	0	0	0	0	0	0	0
