0	0	0	0
-9	83	-53	81
0	0	0	0
57	-25	70	26
0	0	0	0
14	98	-20	100
0	0	0	0
53	-21	54	28
0	0	0	0
-2	18	-12	12
0	0	0	0
53	57	33	91
0	0	0	0
-35	71	-56	46
0	0	0	0
59	-23	68	14
0	0	0	0
22	70	2	86
0	0	0	0
-6	2	-14	-16
0	0	0	0
52	6	33	57
0	0	0	0
-57	45	-84	-6
0	0	0	0
-60	74	-101	19
0	0	0	0
29	69	3	101
0	0	0	0
37	97	5	113
0	0	0	0
-29	59	-59	37
0	0	0	0
23	-23	50	-24
0	0	0	0
107	-61	109	45
0	0	0	0
-57	17	-74	-34
0	0	0	0
-10	32	-29	17
0	0	0	0
78	40	83	99
0	0	0	0
-47	65	-77	39
0	0	0	0
8	-44	14	-30
0	0	0	0
51	83	1	131
0	0	0	0
53	3	42	42
0	0	0	0
86	-4	73	79
0	0	0	0
43	71	7	105
0	0	0	0
45	63	12	98
0	0	0	0
-46	122	-86	74
0	0	0	0
-14	4	-37	7
0	0	0	0
-22	64	-67	63
0	0	0	0
-58	84	-123	55
0	0	0	0
-42	44	-71	13
0	0	0	0
73	13	53	77
0	0	0	0
42	16	29	67
0	0	0	0
46	20	49	43
0	0	0	0
94	6	102	88
0	0	0	0
-41	67	-61	19
0	0	0	0
0	-34	19	-39
0	0	0	0
-58	22	-94	-22
0	0	0	0
40	14	7	59
0	0	0	0
-3	11	-38	22
0	0	0	0
-42	30	-42	-6
0	0	0	0
-58	32	-77	-27
0	0	0	0
40	-26	59	-1
0	0	0	0
-72	72	-120	16
0	0	0	0
28	56	-14	90
0	0	0	0
-27	67	-70	56
0	0	0	0
-42	44	-47	3
0	0	0	0
29	25	29	47
0	0	0	0
32	72	-12	108
0	0	0	0
74	-30	90	32
0	0	0	0
-12	58	-37	57
0	0	0	0
18	70	-40	104
0	0	0	0
95	-33	93	47
0	0	0	0
-53	59	-71	15
0	0	0	0
96	-48	96	40
0	0	0	0
53	-53	86	-14
0	0	0	0
4	68	-44	90
0	0	0	0
2	-14	14	-8
0	0	0	0
36	16	26	54
0	0	0	0
56	76	26	124
0	0	0	0
-43	79	-88	50
0	0	0	0
-60	40	-106	0
0	0	0	0
-40	36	-42	6
0	0	0	0
-57	55	-91	9
0	0	0	0
73	33	39	117
0	0	0	0
83	-65	119	-1
0	0	0	0
80	-52	118	8
0	0	0	0
14	-2	26	10
0	0	0	0
5	83	-14	68
0	0	0	0
-9	-59	-16	-46
0	0	0	0
14	54	6	66
0	0	0	0
57	49	23	95
0	0	0	0
70	28	65	83
0	0	0	0
-8	38	-29	19
0	0	0	0
-44	54	-63	17
0	0	0	0
6	0	3	13
0	0	0	0
92	-32	110	34
0	0	0	0
50	10	50	30
0	0	0	0
31	-19	16	14
0	0	0	0
13	13	23	17
0	0	0	0
17	1	11	17
0	0	0	0
-37	35	-59	-1
0	0	0	0
37	71	4	112
0	0	0	0
64	18	45	85
0	0	0	0
23	107	-41	131
0	0	0	0
-62	68	-77	7
0	0	0	0
-39	-3	-51	-35
0	0	0	0
50	-12	27	43
0	0	0	0
57	-35	53	21
0	0	0	0
40	24	24	44
0	0	0	0
-15	-1	-50	14
0	0	0	0
-19	65	-47	53
0	0	0	0
-17	7	-31	11
0	0	0	0
13	95	-20	94
0	0	0	0
-74	120	-153	73
0	0	0	0
-6	38	-20	40
0	0	0	0
43	27	9	71
0	0	0	0
40	-40	40	0
0	0	0	0
-11	-31	-11	-29
0	0	0	0
-16	-18	-45	-1
0	0	0	0
19	13	26	10
0	0	0	0
82	-44	107	17
0	0	0	0
27	-1	19	35
0	0	0	0
56	-36	42	32
0	0	0	0
-3	9	-3	15
0	0	0	0
18	36	-21	65
0	0	0	0
-22	66	-30	30
0	0	0	0
97	-29	128	42
0	0	0	0
13	45	-9	69
0	0	0	0
-13	83	-47	79
0	0	0	0
63	23	49	77
0	0	0	0
54	-28	85	9
0	0	0	0
-27	33	-51	17
0	0	0	0
40	52	14	82
0	0	0	0
-26	74	-68	66
0	0	0	0
87	-25	109	31
0	0	0	0
-4	36	0	24
0	0	0	0
-32	86	-65	65
0	0	0	0
39	19	35	41
0	0	0	0
-16	10	-55	27
0	0	0	0
42	-16	61	5
0	0	0	0
-64	46	-109	-1
0	0	0	0
-32	80	-56	54
0	0	0	0
38	-32	59	-13
0	0	0	0
-13	93	-78	94
0	0	0	0
61	-5	50	48
0	0	0	0
46	6	30	54
0	0	0	0
17	-45	48	-34
0	0	0	0
-18	16	-49	17
0	0	0	0
21	55	-28	88
0	0	0	0
-3	5	-5	-9
0	0	0	0
12	-20	-4	-4
0	0	0	0
-41	5	-32	-48
0	0	0	0
20	104	-2	104
0	0	0	0
-12	16	-22	20
0	0	0	0
90	-16	109	59
0	0	0	0
-50	22	-58	-28
0	0	0	0
36	-16	34	22
0	0	0	0
16	-52	46	-44
0	0	0	0
-28	48	-30	24
0	0	0	0
-34	24	-69	17
0	0	0	0
-9	21	0	4
0	0	0	0
59	-39	84	-2
0	0	0	0
80	4	98	64
0	0	0	0
32	108	6	114
0	0	0	0
31	-5	35	23
0	0	0	0
-41	43	-73	5
0	0	0	0
58	8	25	87
0	0	0	0
8	54	3	63
0	0	0	0
46	-12	33	31
0	0	0	0
-54	60	-69	13
0	0	0	0
-38	-6	-66	-20
0	0	0	0
-42	16	-37	-45
0	0	0	0
36	26	43	39
0	0	0	0
31	15	45	33
0	0	0	0
-13	-41	-13	-45
0	0	0	0
95	-17	77	73
0	0	0	0
0	26	-23	41
0	0	0	0
-53	75	-111	41
0	0	0	0
9	83	-44	100
0	0	0	0
52	68	4	124
0	0	0	0
48	-2	35	47
0	0	0	0
-8	-16	4	-30
0	0	0	0
62	-2	50	44
0	0	0	0
-47	15	-42	-36
0	0	0	0
-44	44	-80	12
0	0	0	0
32	2	37	13
0	0	0	0
68	16	50	90
0	0	0	0
59	57	36	114
0	0	0	0
53	-13	34	46
0	0	0	0
-37	35	-59	19
0	0	0	0
55	-5	47	45
0	0	0	0
20	86	1	91
0	0	0	0
69	-11	71	31
0	0	0	0
105	-61	124	34
0	0	0	0
-5	85	-22	60
0	0	0	0
-47	63	-66	12
0	0	0	0
-13	55	-61	71
0	0	0	0
12	-38	23	-27
0	0	0	0
45	39	0	84
0	0	0	0
12	16	-10	32
0	0	0	0
-27	21	-33	-5
0	0	0	0
-41	39	-51	-9
0	0	0	0
82	-4	79	57
0	0	0	0
50	14	28	74
0	0	0	0
73	-63	111	-9
0	0	0	0
21	9	33	27
0	0	0	0
-12	-44	-28	-30
0	0	0	0
-23	11	-56	12
0	0	0	0
-35	47	-44	12
0	0	0	0
-1	-3	-24	4
0	0	0	0
-6	74	-26	66
0	0	0	0
-21	-3	-42	4
0	0	0	0
16	24	12	22
0	0	0	0
74	-22	94	30
0	0	0	0
55	13	68	28
0	0	0	0
-43	13	-85	-11
0	0	0	0
-70	52	-97	-13
0	0	0	0
46	72	27	105
0	0	0	0
43	71	31	95
0	0	0	0
-18	46	-70	62
0	0	0	0
-16	-22	1	-35
0	0	0	0
-22	-30	-30	-36
0	0	0	0
-21	35	-59	37
0	0	0	0
64	-6	57	51
0	0	0	0
84	14	61	101
0	0	0	0
47	-9	57	17
0	0	0	0
74	0	69	47
0	0	0	0
15	51	-33	71
0	0	0	0
-28	32	-38	-2
0	0	0	0
-12	48	-54	42
0	0	0	0
29	49	-7	91
0	0	0	0
-2	-12	-15	-13
0	0	0	0
108	-62	131	27
0	0	0	0
-19	-29	-10	-46
0	0	0	0
-35	7	-64	-18
0	0	0	0
-40	46	-49	11
0	0	0	0
56	26	37	89
0	0	0	0
-33	53	-44	4
0	0	0	0
-12	74	-29	63
0	0	0	0
97	-53	92	48
0	0	0	0
-4	40	-22	28
0	0	0	0
-12	78	-51	67
0	0	0	0
-42	54	-54	18
0	0	0	0
-10	84	-75	99
0	0	0	0
81	31	62	114
0	0	0	0
-57	57	-78	-4
0	0	0	0
15	39	-15	59
0	0	0	0
55	43	23	103
0	0	0	0
-38	46	-88	32
0	0	0	0
83	-1	79	73
0	0	0	0
-18	-18	-30	-22
0	0	0	0
17	-1	22	0
0	0	0	0
4	74	-29	71
0	0	0	0
65	21	45	91
0	0	0	0
-26	66	-72	58
0	0	0	0
62	-40	67	11
0	0	0	0
60	26	55	71
0	0	0	0
31	-25	25	3
0	0	0	0
-1	31	5	13
0	0	0	0
-39	109	-67	57
0	0	0	0
43	47	43	81
0	0	0	0
-15	47	-50	42
0	0	0	0
-25	3	-45	-17
0	0	0	0
-20	-40	-14	-50
0	0	0	0
77	21	75	77
0	0	0	0
60	38	37	93
0	0	0	0
5	-37	-2	-12
0	0	0	0
85	7	68	92
0	0	0	0
4	34	-25	51
0	0	0	0
21	47	16	60
0	0	0	0
79	-37	115	15
0	0	0	0
34	18	6	50
0	0	0	0
-43	53	-65	19
0	0	0	0
-9	3	-45	1
0	0	0	0
39	-39	42	-2
0	0	0	0
14	52	-7	59
0	0	0	0
40	68	-2	108
0	0	0	0
-44	38	-47	1
0	0	0	0
-8	24	-24	10
0	0	0	0
-19	19	-58	32
0	0	0	0
48	12	30	66
0	0	0	0
-10	36	-27	41
0	0	0	0
-38	36	-57	17
0	0	0	0
80	34	77	99
0	0	0	0
-24	40	-40	8
0	0	0	0
-3	67	-58	78
0	0	0	0
59	23	55	75
0	0	0	0
30	58	-16	88
0	0	0	0
2	82	-34	78
0	0	0	0
6	24	-9	27
0	0	0	0
35	-29	41	1
0	0	0	0
7	79	-7	75
0	0	0	0
-16	-16	-8	-34
0	0	0	0
45	29	7	79
0	0	0	0
0	4	-22	24
0	0	0	0
36	46	29	79
0	0	0	0
-11	9	-15	1
0	0	0	0
-12	18	-33	17
0	0	0	0
56	44	58	72
0	0	0	0
96	-60	114	28
0	0	0	0
68	-40	94	14
0	0	0	0
49	-5	20	52
0	0	0	0
-48	44	-98	30
0	0	0	0
-42	42	-60	16
0	0	0	0
-13	5	-2	-24
0	0	0	0
-40	94	-73	49
0	0	0	0
29	95	4	102
0	0	0	0
6	-40	7	-27
0	0	0	0
-44	38	-47	-9
0	0	0	0
-32	10	-55	-11
0	0	0	0
1	-13	-8	-10
0	0	0	0
60	14	25	69
0	0	0	0
-67	89	-107	33
0	0	0	0
55	13	44	68
0	0	0	0
70	-44	101	1
0	0	0	0
25	-35	53	-25
0	0	0	0
73	9	75	73
0	0	0	0
-41	63	-87	45
0	0	0	0
-5	-17	11	-37
0	0	0	0
-48	108	-90	64
0	0	0	0
-60	92	-128	62
0	0	0	0
-40	60	-54	20
0	0	0	0
-1	45	-48	72
0	0	0	0
52	-18	69	13
0	0	0	0
107	-55	124	36
0	0	0	0
78	-54	72	30
0	0	0	0
54	38	34	70
0	0	0	0
37	7	20	48
0	0	0	0
47	-1	37	35
0	0	0	0
9	15	-30	52
0	0	0	0
73	-5	56	74
0	0	0	0
-12	46	-43	45
0	0	0	0
6	-6	-12	22
0	0	0	0
-59	45	-93	-7
0	0	0	0
-48	114	-75	55
0	0	0	0
56	54	27	97
0	0	0	0
20	-24	6	-4
0	0	0	0
-17	89	-50	68
0	0	0	0
-6	32	-11	9
0	0	0	0
41	-43	49	-5
0	0	0	0
-39	29	-83	17
0	0	0	0
13	37	-13	51
0	0	0	0
-25	61	-76	46
0	0	0	0
18	0	9	19
0	0	0	0
-24	46	-73	59
0	0	0	0
82	38	40	124
0	0	0	0
-19	43	-70	46
0	0	0	0
26	-46	58	-28
0	0	0	0
-14	36	-45	39
0	0	0	0
40	62	7	107
0	0	0	0
-31	71	-86	58
0	0	0	0
-48	94	-109	65
0	0	0	0
61	-15	57	33
0	0	0	0
39	67	35	79
0	0	0	0
69	-65	80	2
0	0	0	0
52	36	60	62
0	0	0	0
69	-13	58	64
0	0	0	0
11	27	9	25
0	0	0	0
38	74	28	98
0	0	0	0
-20	20	-32	0
0	0	0	0
44	44	28	66
0	0	0	0
35	-5	29	25
0	0	0	0
47	67	-1	113
0	0	0	0
37	61	-13	107
0	0	0	0
71	-5	47	73
0	0	0	0
57	19	44	70
0	0	0	0
-28	20	-20	-24
0	0	0	0
22	-28	13	3
0	0	0	0
-6	-34	-8	-32
0	0	0	0
49	15	30	62
0	0	0	0
-49	93	-120	76
0	0	0	0
-45	85	-82	50
0	0	0	0
17	39	-30	80
0	0	0	0
28	66	3	95
0	0	0	0
-25	33	-42	8
0	0	0	0
9	27	-24	54
0	0	0	0
-71	27	-72	-56
0	0	0	0
-57	117	-120	76
0	0	0	0
-48	60	-90	36
0	0	0	0
20	20	-20	50
0	0	0	0
37	-27	63	-11
0	0	0	0
50	18	54	38
0	0	0	0
63	27	27	81
0	0	0	0
-4	48	-18	26
0	0	0	0
12	90	-9	81
0	0	0	0
34	-30	30	2
0	0	0	0
-34	58	-40	16
0	0	0	0
66	48	33	111
0	0	0	0
64	6	63	63
0	0	0	0
66	34	62	82
0	0	0	0
-53	9	-60	-40
0	0	0	0
-5	37	-46	42
0	0	0	0
76	54	69	117
0	0	0	0
60	-18	57	37
0	0	0	0
8	-10	19	-1
0	0	0	0
15	53	4	68
0	0	0	0
-22	64	-67	53
0	0	0	0
43	77	-2	116
0	0	0	0
64	-8	68	34
0	0	0	0
3	69	-18	68
0	0	0	0
-54	4	-73	-43
0	0	0	0
30	12	-3	47
0	0	0	0
-35	61	-49	31
0	0	0	0
85	-53	86	32
0	0	0	0
-35	55	-88	50
0	0	0	0
59	37	50	94
0	0	0	0
-50	104	-77	49
0	0	0	0
10	36	-33	61
0	0	0	0
-9	31	-31	29
0	0	0	0
-25	83	-77	63
0	0	0	0
15	-47	2	-12
0	0	0	0
-1	13	8	0
0	0	0	0
23	75	15	79
0	0	0	0
80	-30	69	45
0	0	0	0
82	-26	80	50
0	0	0	0
83	-9	99	55
0	0	0	0
-25	21	-48	16
0	0	0	0
65	11	52	56
0	0	0	0
-64	96	-96	34
0	0	0	0
50	64	41	99
0	0	0	0
64	58	41	105
0	0	0	0
56	54	27	117
0	0	0	0
56	86	43	119
0	0	0	0
74	34	74	96
0	0	0	0
17	65	-5	81
0	0	0	0
-31	-3	-15	-31
0	0	0	0
-13	-23	8	-42
0	0	0	0
-57	55	-67	-1
0	0	0	0
-7	-3	-27	1
0	0	0	0
7	103	-19	89
0	0	0	0
47	-19	40	32
0	0	0	0
-32	0	-48	-26
0	0	0	0
-33	19	-25	-25
0	0	0	0
34	-36	39	-9
0	0	0	0
43	55	23	99
0	0	0	0
-44	88	-106	66
0	0	0	0
-8	42	-27	23
0	0	0	0
-12	48	-30	42
0	0	0	0
3	25	8	24
0	0	0	0
41	25	35	63
0	0	0	0
-20	-48	-18	-48
0	0	0	0
76	-8	98	40
0	0	0	0
39	47	1	89
0	0	0	0
-30	108	-57	63
0	0	0	0
26	16	5	29
0	0	0	0
-71	101	-143	53
0	0	0	0
54	24	63	41
0	0	0	0
