68	41	71	68	105	154	165	94
0	0	0	0	0	0	0	0
2	55	79	101	119	123	144	50
0	0	0	0	0	0	0	0
125	-46	30	-19	77	78	27	111
0	0	0	0	0	0	0	0
18	28	7	-1	20	88	30	12
0	0	0	0	0	0	0	0
88	38	61	74	89	168	-25	64
0	0	0	0	0	0	0	0
18	50	93	-24	14	67	35	98
0	0	0	0	0	0	0	0
112	14	104	27	124	164	145	128
0	0	0	0	0	0	0	0
32	-54	24	45	182	81	103	72
0	0	0	0	0	0	0	0
34	-88	-21	58	205	50	55	58
0	0	0	0	0	0	0	0
92	-49	35	10	82	112	-4	36
0	0	0	0	0	0	0	0
153	-31	45	-19	164	135	91	171
0	0	0	0	0	0	0	0
73	34	124	49	31	139	44	77
0	0	0	0	0	0	0	0
29	38	136	72	149	149	69	119
0	0	0	0	0	0	0	0
-81	123	76	25	-28	12	170	-1
0	0	0	0	0	0	0	0
115	-85	2	57	199	107	28	115
0	0	0	0	0	0	0	0
38	-100	-35	39	171	28	122	24
0	0	0	0	0	0	0	0
-19	45	39	14	30	4	109	29
0	0	0	0	0	0	0	0
178	6	12	-46	57	127	-10	124
0	0	0	0	0	0	0	0
58	113	142	26	95	142	162	176
0	0	0	0	0	0	0	0
136	-60	21	37	128	150	-113	90
0	0	0	0	0	0	0	0
170	-12	49	-16	65	147	13	142
0	0	0	0	0	0	0	0
187	18	94	35	28	211	37	89
0	0	0	0	0	0	0	0
112	22	96	61	182	178	142	162
0	0	0	0	0	0	0	0
52	-35	64	40	72	102	-14	50
0	0	0	0	0	0	0	0
9	-60	8	85	103	37	-43	27
0	0	0	0	0	0	0	0
112	-39	-29	-51	-1	73	-156	6
0	0	0	0	0	0	0	0
155	49	67	-39	-88	116	-21	67
0	0	0	0	0	0	0	0
74	32	56	-52	38	37	100	92
0	0	0	0	0	0	0	0
102	-24	74	62	179	170	89	118
0	0	0	0	0	0	0	0
-88	104	16	24	-44	-4	107	-66
0	0	0	0	0	0	0	0
145	5	6	-57	-41	83	-19	53
0	0	0	0	0	0	0	0
147	49	73	14	119	166	145	167
0	0	0	0	0	0	0	0
72	101	63	-7	-59	103	73	44
0	0	0	0	0	0	0	0
-12	37	34	19	63	12	122	90
0	0	0	0	0	0	0	0
116	32	15	-9	49	92	157	86
0	0	0	0	0	0	0	0
47	29	63	-12	-21	74	-38	73
0	0	0	0	0	0	0	0
-38	92	73	20	27	51	99	36
0	0	0	0	0	0	0	0
-56	132	107	22	11	45	207	64
0	0	0	0	0	0	0	0
131	10	14	1	61	116	84	71
0	0	0	0	0	0	0	0
119	-57	-101	-119	-53	-6	36	-27
0	0	0	0	0	0	0	0
147	-17	22	17	91	109	101	87
0	0	0	0	0	0	0	0
79	-81	-7	91	203	127	7	67
0	0	0	0	0	0	0	0
-4	30	32	32	-53	47	45	-38
0	0	0	0	0	0	0	0
126	-35	-67	-77	-3	-5	68	32
0	0	0	0	0	0	0	0
33	4	-35	-49	-21	-9	69	21
0	0	0	0	0	0	0	0
57	-57	-42	-77	83	-35	105	67
0	0	0	0	0	0	0	0
71	-44	-58	-37	27	-8	-7	29
0	0	0	0	0	0	0	0
16	-16	89	94	137	132	31	48
0	0	0	0	0	0	0	0
-72	-6	44	69	94	36	96	0
0	0	0	0	0	0	0	0
175	-64	-17	-18	96	113	-33	105
0	0	0	0	0	0	0	0
46	52	48	17	97	66	129	102
0	0	0	0	0	0	0	0
-9	10	-14	-55	73	-37	200	55
0	0	0	0	0	0	0	0
183	-48	37	-13	60	105	65	125
0	0	0	0	0	0	0	0
115	56	47	-5	95	141	10	97
0	0	0	0	0	0	0	0
-54	18	42	56	123	33	74	56
0	0	0	0	0	0	0	0
19	-6	7	16	54	24	173	17
0	0	0	0	0	0	0	0
-4	18	-16	-24	-5	-14	-35	14
0	0	0	0	0	0	0	0
77	-59	81	16	107	104	72	87
0	0	0	0	0	0	0	0
87	26	79	62	122	138	-4	123
0	0	0	0	0	0	0	0
73	13	88	1	136	102	94	151
0	0	0	0	0	0	0	0
-51	-25	-31	-45	83	-53	116	15
0	0	0	0	0	0	0	0
134	38	102	50	106	223	92	128
0	0	0	0	0	0	0	0
79	-56	17	14	75	100	-18	43
0	0	0	0	0	0	0	0
-10	61	72	48	61	58	152	38
0	0	0	0	0	0	0	0
-10	-10	18	48	56	30	15	22
0	0	0	0	0	0	0	0
20	57	94	75	77	143	11	60
0	0	0	0	0	0	0	0
69	-65	-3	4	56	68	127	15
0	0	0	0	0	0	0	0
-85	34	25	32	13	-4	85	-19
0	0	0	0	0	0	0	0
-50	55	20	-20	21	-32	104	14
0	0	0	0	0	0	0	0
20	34	71	22	21	45	70	60
0	0	0	0	0	0	0	0
25	86	64	-22	-83	24	1	31
0	0	0	0	0	0	0	0
14	12	-60	-37	-33	-8	94	-72
0	0	0	0	0	0	0	0
75	-4	22	28	145	130	39	65
0	0	0	0	0	0	0	0
-43	48	56	49	78	24	-33	61
0	0	0	0	0	0	0	0
0	-65	-28	-30	147	-35	62	38
0	0	0	0	0	0	0	0
-78	21	65	116	128	98	95	18
0	0	0	0	0	0	0	0
36	-1	-24	-96	-6	-38	91	14
0	0	0	0	0	0	0	0
109	14	34	-64	79	39	88	135
0	0	0	0	0	0	0	0
21	18	51	-50	25	48	24	73
0	0	0	0	0	0	0	0
26	-54	-28	-70	16	-42	-51	-8
0	0	0	0	0	0	0	0
92	71	157	28	82	138	137	188
0	0	0	0	0	0	0	0
11	-21	30	-12	152	38	59	75
0	0	0	0	0	0	0	0
132	-55	-29	-75	85	52	-38	66
0	0	0	0	0	0	0	0
144	-56	21	15	168	135	156	102
0	0	0	0	0	0	0	0
70	43	106	13	193	116	279	184
0	0	0	0	0	0	0	0
-28	-29	29	-58	8	-31	62	10
0	0	0	0	0	0	0	0
166	-16	27	82	100	186	22	92
0	0	0	0	0	0	0	0
65	-6	26	-30	-35	43	-58	35
0	0	0	0	0	0	0	0
75	52	32	-39	-22	71	32	55
0	0	0	0	0	0	0	0
113	1	5	-58	-58	63	13	27
0	0	0	0	0	0	0	0
-72	19	66	106	128	60	98	38
0	0	0	0	0	0	0	0
24	2	57	40	147	70	178	110
0	0	0	0	0	0	0	0
99	-45	39	8	130	160	-12	77
0	0	0	0	0	0	0	0
48	55	14	24	108	77	157	66
0	0	0	0	0	0	0	0
31	-28	11	-78	27	-6	82	53
0	0	0	0	0	0	0	0
20	-55	71	96	232	116	25	106
0	0	0	0	0	0	0	0
45	43	80	32	52	132	-2	55
0	0	0	0	0	0	0	0
102	-9	10	55	55	91	30	50
0	0	0	0	0	0	0	0
-2	-15	15	-71	-30	-33	-35	6
0	0	0	0	0	0	0	0
-36	11	35	91	37	74	88	-40
0	0	0	0	0	0	0	0
-17	85	89	44	-8	75	63	49
0	0	0	0	0	0	0	0
-4	42	35	40	125	50	137	54
0	0	0	0	0	0	0	0
-2	105	74	31	-42	70	27	46
0	0	0	0	0	0	0	0
-32	109	79	56	23	98	50	8
0	0	0	0	0	0	0	0
106	11	4	-93	-1	36	66	64
0	0	0	0	0	0	0	0
90	28	-23	-77	82	60	207	90
0	0	0	0	0	0	0	0
102	25	50	-39	78	49	176	104
0	0	0	0	0	0	0	0
27	48	-17	-41	5	-26	213	23
0	0	0	0	0	0	0	0
162	-9	48	45	120	139	61	124
0	0	0	0	0	0	0	0
49	-11	17	20	102	42	178	93
0	0	0	0	0	0	0	0
109	-45	-12	11	169	100	114	61
0	0	0	0	0	0	0	0
134	-51	-24	-58	135	88	-29	100
0	0	0	0	0	0	0	0
-34	83	27	82	9	56	25	-26
0	0	0	0	0	0	0	0
107	-35	-11	-77	-10	41	-87	33
0	0	0	0	0	0	0	0
-9	34	56	28	36	46	32	89
0	0	0	0	0	0	0	0
-37	56	50	25	-14	27	47	51
0	0	0	0	0	0	0	0
105	44	99	38	-11	153	73	55
0	0	0	0	0	0	0	0
44	-9	21	75	154	89	150	52
0	0	0	0	0	0	0	0
16	58	46	31	-1	71	91	-16
0	0	0	0	0	0	0	0
138	34	25	-35	81	113	92	84
0	0	0	0	0	0	0	0
11	10	73	-3	10	42	127	55
0	0	0	0	0	0	0	0
92	8	138	70	169	157	76	180
0	0	0	0	0	0	0	0
-23	-27	13	19	18	20	121	-5
0	0	0	0	0	0	0	0
215	-69	34	27	73	184	-111	91
0	0	0	0	0	0	0	0
30	98	46	-19	35	80	130	42
0	0	0	0	0	0	0	0
-15	41	76	79	137	84	163	53
0	0	0	0	0	0	0	0
116	-9	32	-66	25	88	50	92
0	0	0	0	0	0	0	0
125	-111	-123	-66	71	-3	1	-7
0	0	0	0	0	0	0	0
65	16	82	40	153	148	55	103
0	0	0	0	0	0	0	0
5	97	97	43	-4	112	190	31
0	0	0	0	0	0	0	0
34	-32	-2	-79	29	-11	132	28
0	0	0	0	0	0	0	0
50	93	136	80	3	161	-3	76
0	0	0	0	0	0	0	0
56	-17	22	74	106	109	10	32
0	0	0	0	0	0	0	0
92	-47	-59	-109	29	-22	134	44
0	0	0	0	0	0	0	0
54	22	22	-54	75	38	178	90
0	0	0	0	0	0	0	0
96	-28	-19	-130	14	-14	100	74
0	0	0	0	0	0	0	0
75	-28	-73	-45	4	-5	55	13
0	0	0	0	0	0	0	0
88	-34	-58	-23	108	44	114	22
0	0	0	0	0	0	0	0
51	-2	5	23	-19	90	48	-13
0	0	0	0	0	0	0	0
125	74	85	82	117	188	70	141
0	0	0	0	0	0	0	0
26	-16	32	49	233	89	147	104
0	0	0	0	0	0	0	0
146	-25	63	47	131	171	2	92
0	0	0	0	0	0	0	0
110	13	48	60	229	163	158	118
0	0	0	0	0	0	0	0
-27	2	-45	-21	34	-48	55	-29
0	0	0	0	0	0	0	0
127	-75	-63	-86	150	44	87	77
0	0	0	0	0	0	0	0
55	-6	-1	-19	96	75	25	25
0	0	0	0	0	0	0	0
-19	39	24	-41	-5	11	103	5
0	0	0	0	0	0	0	0
24	47	44	69	-13	99	105	-24
0	0	0	0	0	0	0	0
-21	27	24	-48	-127	-51	-1	-5
0	0	0	0	0	0	0	0
61	-67	-21	42	123	33	30	77
0	0	0	0	0	0	0	0
196	-128	-87	-69	147	81	53	44
0	0	0	0	0	0	0	0
187	-81	-61	-154	20	4	45	95
0	0	0	0	0	0	0	0
4	20	-14	6	11	48	-74	-26
0	0	0	0	0	0	0	0
46	-71	-54	-65	48	-43	61	22
0	0	0	0	0	0	0	0
62	57	104	43	23	160	94	58
0	0	0	0	0	0	0	0
-16	51	13	-43	-120	-24	18	-20
0	0	0	0	0	0	0	0
-43	118	34	-25	40	1	247	67
0	0	0	0	0	0	0	0
-95	91	129	152	85	78	96	29
0	0	0	0	0	0	0	0
66	49	19	35	38	101	-44	42
0	0	0	0	0	0	0	0
9	19	-13	-46	-57	22	70	-23
0	0	0	0	0	0	0	0
-26	86	101	11	21	33	33	88
0	0	0	0	0	0	0	0
18	33	50	-57	-19	15	107	42
0	0	0	0	0	0	0	0
34	95	77	56	-38	81	134	46
0	0	0	0	0	0	0	0
114	-88	-11	50	126	131	3	36
0	0	0	0	0	0	0	0
223	-109	-49	-121	68	95	76	81
0	0	0	0	0	0	0	0
30	-7	71	75	-1	83	-35	2
0	0	0	0	0	0	0	0
37	0	-19	-30	23	19	113	3
0	0	0	0	0	0	0	0
100	-6	42	48	111	104	1	110
0	0	0	0	0	0	0	0
164	-45	-71	-77	61	50	5	48
0	0	0	0	0	0	0	0
17	-27	-10	-8	19	-16	17	37
0	0	0	0	0	0	0	0
87	50	6	17	55	85	155	49
0	0	0	0	0	0	0	0
16	33	-3	-65	57	-12	170	86
0	0	0	0	0	0	0	0
12	12	-2	24	45	39	159	-18
0	0	0	0	0	0	0	0
-75	96	78	69	77	28	141	47
0	0	0	0	0	0	0	0
32	-8	42	-34	9	24	-106	58
0	0	0	0	0	0	0	0
202	-52	48	-8	20	181	-6	84
0	0	0	0	0	0	0	0
39	-35	7	-38	57	54	-28	37
0	0	0	0	0	0	0	0
21	-65	-5	19	28	-2	-47	-3
0	0	0	0	0	0	0	0
64	-10	37	58	110	64	101	60
0	0	0	0	0	0	0	0
206	-93	-40	-82	171	110	54	136
0	0	0	0	0	0	0	0
101	-62	-7	36	149	79	97	59
0	0	0	0	0	0	0	0
-33	30	1	-6	-46	-15	42	-29
0	0	0	0	0	0	0	0
45	-9	0	44	76	110	17	31
0	0	0	0	0	0	0	0
75	-27	6	51	144	91	15	75
0	0	0	0	0	0	0	0
5	-29	-21	-80	17	-63	13	3
0	0	0	0	0	0	0	0
-27	52	16	-54	-48	-46	92	17
0	0	0	0	0	0	0	0
117	-64	-84	-99	8	-2	57	29
0	0	0	0	0	0	0	0
13	7	12	33	92	55	68	53
0	0	0	0	0	0	0	0
-112	74	19	34	-49	-28	26	-60
0	0	0	0	0	0	0	0
42	-13	10	-29	120	63	11	54
0	0	0	0	0	0	0	0
63	52	135	16	95	110	193	143
0	0	0	0	0	0	0	0
24	-22	33	32	105	56	116	92
0	0	0	0	0	0	0	0
-15	91	69	-32	61	16	249	79
0	0	0	0	0	0	0	0
25	4	-10	-11	41	8	-15	21
0	0	0	0	0	0	0	0
4	110	106	-29	48	65	182	112
0	0	0	0	0	0	0	0
30	60	63	22	95	82	130	100
0	0	0	0	0	0	0	0
54	1	24	38	119	87	191	62
0	0	0	0	0	0	0	0
132	14	5	-34	73	86	12	92
0	0	0	0	0	0	0	0
71	-37	33	77	184	155	12	63
0	0	0	0	0	0	0	0
131	-37	-12	29	162	129	-10	95
0	0	0	0	0	0	0	0
144	13	78	-11	76	128	29	142
0	0	0	0	0	0	0	0
64	-7	-34	13	-36	58	-51	-16
0	0	0	0	0	0	0	0
13	46	121	111	125	134	95	75
0	0	0	0	0	0	0	0
-93	65	95	154	114	93	35	21
0	0	0	0	0	0	0	0
100	55	48	-72	-69	34	-5	70
0	0	0	0	0	0	0	0
0	60	87	102	164	121	125	80
0	0	0	0	0	0	0	0
87	42	90	25	56	118	63	83
0	0	0	0	0	0	0	0
29	13	-41	-58	60	-26	190	31
0	0	0	0	0	0	0	0
-42	43	4	-39	-4	-5	108	20
0	0	0	0	0	0	0	0
-63	69	100	91	120	64	155	49
0	0	0	0	0	0	0	0
101	-18	28	26	112	118	222	77
0	0	0	0	0	0	0	0
54	68	71	76	126	139	29	90
0	0	0	0	0	0	0	0
24	48	4	-24	-123	23	43	-22
0	0	0	0	0	0	0	0
78	53	85	71	114	156	195	130
0	0	0	0	0	0	0	0
121	-33	26	-79	88	56	34	161
0	0	0	0	0	0	0	0
129	-34	63	-30	86	96	82	139
0	0	0	0	0	0	0	0
54	89	72	-45	-70	7	132	84
0	0	0	0	0	0	0	0
37	19	81	98	139	153	109	75
0	0	0	0	0	0	0	0
31	15	29	-17	92	33	122	71
0	0	0	0	0	0	0	0
134	-95	15	27	160	94	4	118
0	0	0	0	0	0	0	0
-16	-8	77	73	104	89	38	42
0	0	0	0	0	0	0	0
25	24	78	66	175	91	81	115
0	0	0	0	0	0	0	0
54	-45	-35	-57	155	27	161	98
0	0	0	0	0	0	0	0
72	-29	-67	-97	-26	-21	125	0
0	0	0	0	0	0	0	0
37	29	90	9	45	88	8	111
0	0	0	0	0	0	0	0
54	-11	54	5	226	72	110	154
0	0	0	0	0	0	0	0
136	-2	-9	-8	37	93	92	88
0	0	0	0	0	0	0	0
87	-71	-14	-78	123	3	123	93
0	0	0	0	0	0	0	0
-76	92	124	94	5	59	158	16
0	0	0	0	0	0	0	0
206	-70	2	-9	82	123	-61	86
0	0	0	0	0	0	0	0
6	24	47	68	27	103	59	-2
0	0	0	0	0	0	0	0
78	-37	29	63	32	128	-27	24
0	0	0	0	0	0	0	0
-158	84	43	58	65	-34	41	-10
0	0	0	0	0	0	0	0
189	10	71	-6	102	159	89	139
0	0	0	0	0	0	0	0
81	-11	-43	-43	70	17	35	37
0	0	0	0	0	0	0	0
20	30	-38	-14	-37	11	-1	-32
0	0	0	0	0	0	0	0
264	-125	-23	-43	179	170	7	142
0	0	0	0	0	0	0	0
25	-34	-89	-57	53	-62	123	-17
0	0	0	0	0	0	0	0
-125	127	47	9	-110	-57	103	-51
0	0	0	0	0	0	0	0
81	-30	28	50	132	147	74	61
0	0	0	0	0	0	0	0
128	2	57	57	224	187	165	140
0	0	0	0	0	0	0	0
108	84	132	100	39	223	76	128
0	0	0	0	0	0	0	0
182	-57	-43	-47	18	89	-74	42
0	0	0	0	0	0	0	0
130	35	75	-36	75	135	110	138
0	0	0	0	0	0	0	0
187	-31	49	-20	89	159	98	117
0	0	0	0	0	0	0	0
-24	32	17	16	6	0	-21	10
0	0	0	0	0	0	0	0
38	-23	16	9	13	46	62	46
0	0	0	0	0	0	0	0
244	-91	20	-7	141	149	9	142
0	0	0	0	0	0	0	0
9	-2	-42	-75	33	-42	173	31
0	0	0	0	0	0	0	0
73	30	64	52	45	103	115	65
0	0	0	0	0	0	0	0
-33	13	22	24	150	31	131	51
0	0	0	0	0	0	0	0
134	-45	55	16	196	150	170	138
0	0	0	0	0	0	0	0
46	77	73	-12	20	51	-1	86
0	0	0	0	0	0	0	0
173	-16	-6	-100	-29	46	33	87
0	0	0	0	0	0	0	0
134	-15	-14	-90	-10	73	-14	58
0	0	0	0	0	0	0	0
103	-11	93	-9	98	113	157	121
0	0	0	0	0	0	0	0
54	-8	36	74	91	69	54	44
0	0	0	0	0	0	0	0
228	-17	-1	-116	-13	94	82	112
0	0	0	0	0	0	0	0
171	-125	-48	-12	180	114	67	67
0	0	0	0	0	0	0	0
95	-53	41	48	58	154	-29	45
0	0	0	0	0	0	0	0
179	-83	47	-1	78	149	-79	123
0	0	0	0	0	0	0	0
24	93	49	-13	42	41	170	108
0	0	0	0	0	0	0	0
114	25	109	94	145	178	11	128
0	0	0	0	0	0	0	0
-8	-42	34	89	108	77	18	30
0	0	0	0	0	0	0	0
31	32	107	-6	-26	48	28	73
0	0	0	0	0	0	0	0
-94	15	44	38	76	1	32	8
0	0	0	0	0	0	0	0
126	-17	-1	22	42	120	19	56
0	0	0	0	0	0	0	0
45	23	44	94	138	169	151	51
0	0	0	0	0	0	0	0
136	-49	60	-30	184	108	175	182
0	0	0	0	0	0	0	0
82	6	13	-20	-6	62	-70	30
0	0	0	0	0	0	0	0
101	-54	1	-47	51	40	-9	55
0	0	0	0	0	0	0	0
63	63	63	54	101	118	128	123
0	0	0	0	0	0	0	0
46	-20	-53	0	-77	31	-140	-80
0	0	0	0	0	0	0	0
-52	60	42	23	92	0	229	80
0	0	0	0	0	0	0	0
232	-79	-4	-47	80	137	-37	120
0	0	0	0	0	0	0	0
131	2	75	38	58	180	-26	99
0	0	0	0	0	0	0	0
40	72	86	-80	-109	10	36	68
0	0	0	0	0	0	0	0
11	4	-21	28	92	85	44	5
0	0	0	0	0	0	0	0
55	37	47	-6	-17	47	146	67
0	0	0	0	0	0	0	0
78	38	49	65	72	152	33	56
0	0	0	0	0	0	0	0
140	21	47	-37	46	79	163	116
0	0	0	0	0	0	0	0
-10	82	95	88	81	95	143	92
0	0	0	0	0	0	0	0
131	59	60	-37	68	136	138	109
0	0	0	0	0	0	0	0
-104	62	0	59	59	6	74	-48
0	0	0	0	0	0	0	0
85	-3	123	42	167	171	115	175
0	0	0	0	0	0	0	0
73	-78	-13	-48	110	26	2	49
0	0	0	0	0	0	0	0
27	48	16	-38	-40	-13	46	25
0	0	0	0	0	0	0	0
-54	23	13	57	122	29	67	28
0	0	0	0	0	0	0	0
26	79	60	-7	-77	27	18	26
0	0	0	0	0	0	0	0
161	-13	17	-102	-10	56	46	99
0	0	0	0	0	0	0	0
25	59	131	34	181	111	218	179
0	0	0	0	0	0	0	0
190	-2	62	-15	6	168	25	94
0	0	0	0	0	0	0	0
6	66	80	-38	124	36	217	154
0	0	0	0	0	0	0	0
164	-1	52	-33	129	157	135	152
0	0	0	0	0	0	0	0
