0	0	0	0
-3	-19	123	46
0	0	0	0
-12	14	55	-30
0	0	0	0
-8	20	56	-36
0	0	0	0
-32	-30	34	32
0	0	0	0
-6	-9	-8	4
0	0	0	0
-47	-26	84	-14
0	0	0	0
-35	-37	144	56
0	0	0	0
-24	-18	62	40
0	0	0	0
-30	-34	146	46
0	0	0	0
39	1	32	54
0	0	0	0
-37	-9	-7	-12
0	0	0	0
33	23	-23	6
0	0	0	0
-14	-23	84	60
0	0	0	0
-59	-30	81	-10
0	0	0	0
-4	31	10	-68
0	0	0	0
-37	-13	106	-12
0	0	0	0
22	11	64	34
0	0	0	0
16	6	30	14
0	0	0	0
-28	-21	85	16
0	0	0	0
-1	1	25	26
0	0	0	0
-24	-31	125	56
0	0	0	0
1	3	-12	-20
0	0	0	0
-38	-25	55	14
0	0	0	0
-10	-7	59	24
0	0	0	0
-18	-7	60	-4
0	0	0	0
29	25	-11	14
0	0	0	0
1	11	17	-36
0	0	0	0
12	21	-18	-22
0	0	0	0
35	9	60	38
0	0	0	0
-42	-8	65	-40
0	0	0	0
-28	-32	106	28
0	0	0	0
-22	-47	111	76
0	0	0	0
-23	-29	147	48
0	0	0	0
-38	-37	139	30
0	0	0	0
18	-12	71	48
0	0	0	0
-26	-22	147	34
0	0	0	0
-2	23	-20	-38
0	0	0	0
32	9	26	20
0	0	0	0
1	2	51	-16
0	0	0	0
-42	-25	138	18
0	0	0	0
-29	-7	37	-12
0	0	0	0
-22	-11	85	20
0	0	0	0
11	17	-11	-20
0	0	0	0
35	26	39	20
0	0	0	0
25	-7	30	48
0	0	0	0
-27	-34	57	30
0	0	0	0
14	1	62	44
0	0	0	0
17	33	-24	-32
0	0	0	0
5	-15	41	38
0	0	0	0
0	23	24	-50
0	0	0	0
-25	-7	51	-2
0	0	0	0
-44	-16	-8	-12
0	0	0	0
-48	-39	41	4
0	0	0	0
-41	-5	79	-40
0	0	0	0
10	17	-30	-42
0	0	0	0
3	16	-18	-38
0	0	0	0
4	-3	6	22
0	0	0	0
18	11	79	16
0	0	0	0
-3	0	63	-4
0	0	0	0
-35	-25	160	26
0	0	0	0
-28	-39	124	64
0	0	0	0
5	-8	33	40
0	0	0	0
0	-9	-8	18
0	0	0	0
-34	-49	166	62
0	0	0	0
-35	-38	55	34
0	0	0	0
-23	-25	50	30
0	0	0	0
8	10	99	4
0	0	0	0
9	-16	76	50
0	0	0	0
-29	-19	63	20
0	0	0	0
-1	17	-11	-48
0	0	0	0
26	13	-45	8
0	0	0	0
-36	-20	33	22
0	0	0	0
12	21	-34	-4
0	0	0	0
-7	-19	38	42
0	0	0	0
-33	-11	52	-26
0	0	0	0
-41	-32	152	28
0	0	0	0
-36	-51	67	64
0	0	0	0
-16	-14	80	18
0	0	0	0
-3	-27	123	54
0	0	0	0
17	10	-3	-8
0	0	0	0
19	33	-38	-28
0	0	0	0
-19	-14	46	0
0	0	0	0
-12	-4	39	6
0	0	0	0
-52	-44	103	12
0	0	0	0
39	16	11	38
0	0	0	0
-4	-11	88	34
0	0	0	0
15	-16	76	64
0	0	0	0
-53	-24	97	-20
0	0	0	0
-30	-21	73	-8
0	0	0	0
-25	-33	103	64
0	0	0	0
-41	-25	47	16
0	0	0	0
5	-3	54	36
0	0	0	0
-56	-24	18	-12
0	0	0	0
13	-5	14	36
0	0	0	0
-3	-30	144	58
0	0	0	0
-27	-23	120	22
0	0	0	0
-50	-55	165	40
0	0	0	0
2	13	91	-4
0	0	0	0
-34	-27	140	20
0	0	0	0
-22	-11	114	12
0	0	0	0
-23	-17	24	2
0	0	0	0
-24	-28	62	50
0	0	0	0
-53	-26	110	-8
0	0	0	0
-45	-10	-1	-20
0	0	0	0
-15	-3	81	0
0	0	0	0
-11	13	-44	-22
0	0	0	0
-47	-40	26	16
0	0	0	0
-2	0	124	20
0	0	0	0
-43	-30	98	0
0	0	0	0
-13	-20	114	42
0	0	0	0
-42	-34	104	16
0	0	0	0
7	8	51	-8
0	0	0	0
-44	-31	26	14
0	0	0	0
-15	-10	47	-4
0	0	0	0
-15	-32	57	56
0	0	0	0
-52	-43	40	8
0	0	0	0
-19	-1	-17	-16
0	0	0	0
38	15	-16	26
0	0	0	0
17	8	-32	2
0	0	0	0
-44	-24	105	-8
0	0	0	0
-36	-19	28	2
0	0	0	0
-17	-33	76	72
0	0	0	0
-19	-15	38	10
0	0	0	0
-4	-3	117	18
0	0	0	0
-39	-38	138	38
0	0	0	0
3	-8	-21	14
0	0	0	0
5	-13	41	36
0	0	0	0
31	2	38	44
0	0	0	0
-38	-30	8	-2
0	0	0	0
-31	-37	119	36
0	0	0	0
-2	8	69	0
0	0	0	0
-15	-7	26	-8
0	0	0	0
1	-1	27	14
0	0	0	0
-26	-34	118	54
0	0	0	0
13	5	-12	6
0	0	0	0
9	2	92	14
0	0	0	0
-40	-7	72	-36
0	0	0	0
0	13	21	-12
0	0	0	0
7	-25	82	64
0	0	0	0
1	2	6	10
0	0	0	0
34	10	88	36
0	0	0	0
-7	15	15	-40
0	0	0	0
2	0	28	6
0	0	0	0
-10	22	-14	-46
0	0	0	0
-39	-19	65	-22
0	0	0	0
-41	-35	144	40
0	0	0	0
2	-20	83	38
0	0	0	0
-11	-3	11	6
0	0	0	0
-24	-22	120	28
0	0	0	0
26	-4	15	56
0	0	0	0
17	10	10	2
0	0	0	0
33	3	45	48
0	0	0	0
-41	-9	79	-36
0	0	0	0
10	-4	85	22
0	0	0	0
49	6	12	62
0	0	0	0
14	-2	99	30
0	0	0	0
39	18	53	38
0	0	0	0
-31	-18	27	22
0	0	0	0
-46	-38	6	6
0	0	0	0
3	22	24	-42
0	0	0	0
-2	-25	87	62
0	0	0	0
9	-2	-34	12
0	0	0	0
-1	20	-48	-34
0	0	0	0
-21	2	34	-40
0	0	0	0
11	-2	133	34
0	0	0	0
-31	-33	77	30
0	0	0	0
0	11	24	-38
0	0	0	0
-5	29	30	-58
0	0	0	0
23	16	10	10
0	0	0	0
4	16	4	-44
0	0	0	0
-33	-26	54	36
0	0	0	0
-21	-21	149	26
0	0	0	0
-31	-44	153	54
0	0	0	0
-40	-13	1	-24
0	0	0	0
6	-12	55	38
0	0	0	0
-18	-9	31	6
0	0	0	0
7	0	90	30
0	0	0	0
30	26	-23	-4
0	0	0	0
-12	6	-29	-26
0	0	0	0
-14	1	-10	-6
0	0	0	0
-25	-32	85	34
0	0	0	0
-23	5	53	-28
0	0	0	0
32	8	73	42
0	0	0	0
-6	-14	13	10
0	0	0	0
5	0	-19	-8
0	0	0	0
39	24	11	30
0	0	0	0
23	9	2	26
0	0	0	0
-4	-20	138	36
0	0	0	0
-4	10	-1	-10
0	0	0	0
-24	-12	81	-12
0	0	0	0
1	9	-54	-28
0	0	0	0
10	14	30	-8
0	0	0	0
32	27	39	12
0	0	0	0
-2	2	124	18
0	0	0	0
-27	-31	104	48
0	0	0	0
16	24	30	-4
0	0	0	0
-15	-20	112	56
0	0	0	0
-40	-13	85	-20
0	0	0	0
-11	-3	40	-2
0	0	0	0
-36	-37	138	44
0	0	0	0
-2	-12	95	40
0	0	0	0
-44	-24	76	0
0	0	0	0
21	29	-52	-20
0	0	0	0
-29	-47	118	60
0	0	0	0
-2	-8	27	14
0	0	0	0
-24	-39	141	46
0	0	0	0
21	21	-26	8
0	0	0	0
-8	-8	27	0
0	0	0	0
-47	-18	42	-24
0	0	0	0
-30	-17	112	18
0	0	0	0
26	13	-16	0
0	0	0	0
-23	-5	24	-10
0	0	0	0
-18	-35	57	52
0	0	0	0
-16	-42	90	84
0	0	0	0
2	-22	12	46
0	0	0	0
9	22	-47	-22
0	0	0	0
-20	-31	142	38
0	0	0	0
33	29	-23	0
0	0	0	0
-39	-55	172	66
0	0	0	0
19	-2	48	58
0	0	0	0
-22	-21	43	28
0	0	0	0
-34	-21	111	22
0	0	0	0
-40	-25	43	-10
0	0	0	0
-4	-4	41	6
0	0	0	0
-15	-21	10	24
0	0	0	0
33	1	74	42
0	0	0	0
-30	-16	10	-16
0	0	0	0
-54	-33	83	-14
0	0	0	0
17	18	-45	-18
0	0	0	0
25	2	51	40
0	0	0	0
-35	-22	113	2
0	0	0	0
-12	-2	-29	-18
0	0	0	0
29	14	39	18
0	0	0	0
6	-2	68	38
0	0	0	0
38	2	18	50
0	0	0	0
-34	-10	35	-2
0	0	0	0
27	23	19	-6
0	0	0	0
-28	-1	101	-22
0	0	0	0
-7	1	28	-16
0	0	0	0
-22	-28	148	40
0	0	0	0
-32	-11	71	-4
0	0	0	0
-6	15	-34	-40
0	0	0	0
-26	-22	121	14
0	0	0	0
-25	-32	69	52
0	0	0	0
14	2	15	22
0	0	0	0
34	27	96	10
0	0	0	0
-2	-1	74	28
0	0	0	0
-51	-32	41	-10
0	0	0	0
37	24	25	26
0	0	0	0
5	-1	57	6
0	0	0	0
35	27	-24	16
0	0	0	0
18	14	3	0
0	0	0	0
19	-15	56	62
0	0	0	0
-29	-33	76	44
0	0	0	0
36	7	53	42
0	0	0	0
1	-24	61	48
0	0	0	0
-4	-7	88	30
0	0	0	0
-29	-30	42	30
0	0	0	0
12	-13	47	62
0	0	0	0
-19	-21	67	8
0	0	0	0
13	22	-30	-40
0	0	0	0
-49	-27	32	8
0	0	0	0
18	-4	58	30
0	0	0	0
-46	-43	82	24
0	0	0	0
-33	-25	20	24
0	0	0	0
30	30	-23	-8
0	0	0	0
-26	-14	37	2
0	0	0	0
-7	19	28	-34
0	0	0	0
-47	-15	47	-8
0	0	0	0
14	6	57	20
0	0	0	0
41	6	-16	42
0	0	0	0
-5	10	-36	-14
0	0	0	0
2	2	12	22
0	0	0	0
-41	-44	123	48
0	0	0	0
4	-4	56	16
0	0	0	0
17	-1	41	52
0	0	0	0
-47	-46	152	28
0	0	0	0
-10	-19	72	46
0	0	0	0
-25	-14	30	4
0	0	0	0
2	-22	80	68
0	0	0	0
-18	-15	128	26
0	0	0	0
34	21	-4	30
0	0	0	0
14	34	-24	-40
0	0	0	0
-13	-14	17	22
0	0	0	0
22	37	-30	-34
0	0	0	0
27	4	95	26
0	0	0	0
24	24	45	6
0	0	0	0
6	3	47	32
0	0	0	0
4	22	1	-22
0	0	0	0
25	2	51	40
0	0	0	0
6	14	3	-28
0	0	0	0
1	-9	69	24
0	0	0	0
-2	16	-41	-32
0	0	0	0
-18	-7	102	-2
0	0	0	0
11	-10	75	58
0	0	0	0
-33	-26	15	6
0	0	0	0
33	-4	37	64
0	0	0	0
-54	-42	33	2
0	0	0	0
-36	-42	75	46
0	0	0	0
-41	-23	-21	-8
0	0	0	0
-14	-23	45	30
0	0	0	0
-38	-48	60	56
0	0	0	0
28	22	-51	-6
0	0	0	0
-55	-10	69	-40
0	0	0	0
-37	-39	116	52
0	0	0	0
-18	2	68	-22
0	0	0	0
-12	10	26	-18
0	0	0	0
13	28	-17	-36
0	0	0	0
11	16	52	-16
0	0	0	0
22	-10	85	56
0	0	0	0
21	5	45	18
0	0	0	0
-31	-42	95	68
0	0	0	0
-43	-35	103	24
0	0	0	0
4	33	-17	-62
0	0	0	0
-13	-8	62	-10
0	0	0	0
-27	-11	36	6
0	0	0	0
16	-10	56	50
0	0	0	0
-1	-1	125	14
0	0	0	0
-23	-28	42	42
0	0	0	0
29	20	39	12
0	0	0	0
-15	-25	10	28
0	0	0	0
-44	-24	34	-2
0	0	0	0
-19	-21	93	28
0	0	0	0
-41	-21	105	-4
0	0	0	0
11	-9	28	36
0	0	0	0
-21	-10	2	8
0	0	0	0
-33	-9	10	-30
0	0	0	0
-41	-13	21	-16
0	0	0	0
5	5	-14	6
0	0	0	0
-19	2	46	-16
0	0	0	0
-3	22	50	-36
0	0	0	0
15	-21	55	68
0	0	0	0
4	19	22	-18
0	0	0	0
-70	-43	95	-22
0	0	0	0
