16	-16
0	0
16	-28
0	0
-12	18
0	0
-20	8
0	0
-4	1
0	0
64	-34
0	0
28	-37
0	0
-16	7
0	0
12	3
0	0
8	-14
0	0
12	6
0	0
56	-38
0	0
48	-33
0	0
12	-12
0	0
12	-6
0	0
60	-33
0	0
60	-33
0	0
-12	18
0	0
52	-31
0	0
20	-2
0	0
-16	1
0	0
-32	17
0	0
36	-9
0	0
4	-4
0	0
0	6
0	0
8	-17
0	0
24	-21
0	0
12	-21
0	0
60	-42
0	0
-8	8
0	0
32	-29
0	0
12	-9
0	0
16	-1
0	0
44	-23
0	0
56	-44
0	0
8	1
0	0
-8	-4
0	0
20	7
0	0
-12	9
0	0
8	10
0	0
-24	15
0	0
8	4
0	0
52	-28
0	0
-8	-4
0	0
16	-4
0	0
48	-24
0	0
40	-10
0	0
24	-9
0	0
-20	17
0	0
24	-27
0	0
60	-36
0	0
36	-36
0	0
64	-37
0	0
8	1
0	0
40	-37
0	0
-20	20
0	0
24	0
0	0
-12	12
0	0
32	-32
0	0
8	-17
0	0
0	-9
0	0
40	-37
0	0
64	-40
0	0
28	-25
0	0
8	-14
0	0
36	-24
0	0
-4	13
0	0
56	-35
0	0
40	-25
0	0
-8	-1
0	0
64	-43
0	0
56	-35
0	0
56	-29
0	0
32	-38
0	0
40	-10
0	0
8	-8
0	0
8	10
0	0
8	-2
0	0
20	-26
0	0
44	-29
0	0
48	-33
0	0
28	-13
0	0
-4	10
0	0
68	-47
0	0
16	-22
0	0
16	-13
0	0
28	-22
0	0
20	-8
0	0
-28	16
0	0
12	3
0	0
16	-10
0	0
32	-17
0	0
12	12
0	0
-4	10
0	0
-16	16
0	0
-4	-5
0	0
60	-42
0	0
8	4
0	0
8	10
0	0
76	-49
0	0
60	-33
0	0
36	-36
0	0
12	-21
0	0
8	-11
0	0
44	-23
0	0
16	2
0	0
8	-2
0	0
-32	20
0	0
12	-9
0	0
40	-16
0	0
40	-34
0	0
-4	7
0	0
-32	23
0	0
16	-1
0	0
20	-11
0	0
16	-1
0	0
40	-25
0	0
40	-28
0	0
40	-25
0	0
-20	5
0	0
-24	15
0	0
-8	2
0	0
0	9
0	0
20	10
0	0
20	-20
0	0
36	-6
0	0
-8	5
0	0
-12	15
0	0
16	-25
0	0
-24	12
0	0
16	-28
0	0
-4	-11
0	0
12	-12
0	0
20	-26
0	0
28	-25
0	0
60	-36
0	0
4	-10
0	0
60	-33
0	0
24	-33
0	0
28	-13
0	0
32	-20
0	0
16	-28
0	0
32	-35
0	0
8	-11
0	0
28	-10
0	0
-12	15
0	0
40	-40
0	0
56	-26
0	0
52	-43
0	0
16	-7
0	0
32	-17
0	0
4	2
0	0
0	-9
0	0
-12	12
0	0
56	-38
0	0
32	-17
0	0
24	-12
0	0
4	-13
0	0
16	-13
0	0
16	2
0	0
8	10
0	0
-24	15
0	0
40	-16
0	0
68	-41
0	0
48	-30
0	0
32	-26
0	0
32	-8
0	0
-16	4
0	0
-8	8
0	0
28	-28
0	0
-36	24
0	0
0	-6
0	0
-12	12
0	0
12	-18
0	0
32	-35
0	0
12	-9
0	0
36	-21
0	0
12	-15
0	0
12	-15
0	0
20	-26
0	0
28	-31
0	0
28	-16
0	0
24	-6
0	0
-28	13
0	0
-4	1
0	0
20	7
0	0
24	-3
0	0
16	-4
0	0
20	-23
0	0
24	-21
0	0
8	-8
0	0
0	6
0	0
68	-38
0	0
20	-26
0	0
-40	25
0	0
28	-10
0	0
-8	8
0	0
40	-25
0	0
24	0
0	0
16	-7
0	0
4	-10
0	0
20	-5
0	0
4	-1
0	0
20	-2
0	0
24	-12
0	0
0	-3
0	0
8	-8
0	0
36	-27
0	0
4	8
0	0
56	-44
0	0
24	-18
0	0
-16	4
0	0
24	-30
0	0
0	0
0	0
24	-30
0	0
12	-3
0	0
-20	14
0	0
12	-18
0	0
20	1
0	0
4	-19
0	0
8	-5
0	0
20	-23
0	0
8	7
0	0
8	-23
0	0
-28	13
0	0
-12	15
0	0
4	11
0	0
-24	15
0	0
48	-39
0	0
-36	24
0	0
32	-38
0	0
8	-23
0	0
-28	22
0	0
48	-21
0	0
-32	17
0	0
36	-33
0	0
44	-32
0	0
40	-19
0	0
24	-3
0	0
0	-9
0	0
28	-10
0	0
-12	18
0	0
68	-44
0	0
36	-18
0	0
12	-24
0	0
28	-34
0	0
40	-22
0	0
32	-14
0	0
20	-8
0	0
72	-45
0	0
60	-33
0	0
8	4
0	0
20	-32
0	0
-4	16
0	0
52	-34
0	0
32	-8
0	0
44	-41
0	0
56	-26
0	0
24	-33
0	0
40	-13
0	0
16	-10
0	0
16	-16
0	0
36	-36
0	0
16	-7
0	0
32	-29
0	0
0	-3
0	0
40	-16
0	0
12	3
0	0
28	-16
0	0
16	-4
0	0
32	-8
0	0
44	-26
0	0
24	3
0	0
60	-36
0	0
-4	10
0	0
16	-16
0	0
48	-33
0	0
40	-25
0	0
-8	-1
0	0
40	-34
0	0
40	-28
0	0
0	-6
0	0
32	-32
0	0
-8	17
0	0
-36	21
0	0
12	-15
0	0
24	-3
0	0
-28	19
0	0
12	-21
0	0
0	12
0	0
56	-44
0	0
44	-32
0	0
32	-23
0	0
4	11
0	0
-24	12
0	0
4	2
0	0
-20	20
0	0
28	-7
0	0
60	-30
0	0
4	-10
0	0
64	-40
0	0
60	-42
0	0
8	10
0	0
24	0
0	0
16	-13
0	0
-12	15
0	0
-32	20
0	0
20	1
0	0
36	-12
0	0
64	-37
0	0
4	8
0	0
-12	0
0	0
4	-4
0	0
40	-19
0	0
32	-35
0	0
36	-24
0	0
76	-49
0	0
4	-4
0	0
0	-9
0	0
52	-22
0	0
28	-13
0	0
8	10
0	0
44	-17
0	0
-28	19
0	0
-4	16
0	0
8	-5
0	0
16	-25
0	0
24	-9
0	0
8	-14
0	0
64	-37
0	0
-28	13
0	0
8	-20
0	0
56	-41
0	0
4	5
0	0
12	-18
0	0
-8	5
0	0
-20	17
0	0
60	-36
0	0
0	-12
0	0
60	-39
0	0
76	-46
0	0
8	4
0	0
68	-41
0	0
16	8
0	0
-4	-5
0	0
4	8
0	0
4	-1
0	0
20	-23
0	0
40	-40
0	0
40	-34
0	0
32	-17
0	0
12	12
0	0
-12	9
0	0
-24	15
0	0
16	5
0	0
56	-29
0	0
0	-15
0	0
52	-43
0	0
20	-29
0	0
-12	15
0	0
28	-28
0	0
48	-18
0	0
48	-39
0	0
44	-26
0	0
32	-2
0	0
16	-7
0	0
48	-36
0	0
72	-42
0	0
24	3
0	0
-8	5
0	0
44	-20
0	0
8	7
0	0
4	8
0	0
16	-25
0	0
-4	-2
0	0
8	10
0	0
-24	12
0	0
20	-2
0	0
36	-18
0	0
8	-14
0	0
-12	12
0	0
16	-25
0	0
20	7
0	0
20	-14
0	0
8	4
0	0
32	-32
0	0
36	-21
0	0
20	10
0	0
16	-10
0	0
8	-2
0	0
-12	0
0	0
-12	9
0	0
20	-20
0	0
12	-9
0	0
32	-2
0	0
20	4
0	0
48	-18
0	0
32	-5
0	0
16	-31
0	0
28	-4
0	0
8	-14
0	0
56	-26
0	0
0	9
0	0
-16	16
0	0
16	-4
0	0
-16	13
0	0
4	2
0	0
44	-41
0	0
12	-27
0	0
24	6
0	0
44	-20
0	0
36	-18
0	0
56	-35
0	0
-16	7
0	0
28	-34
0	0
24	0
0	0
16	11
0	0
52	-28
0	0
-16	13
0	0
32	-26
0	0
-4	13
0	0
8	-14
0	0
28	-22
0	0
24	-27
0	0
-8	14
0	0
8	-5
0	0
32	-20
0	0
68	-44
0	0
12	-27
0	0
64	-40
0	0
68	-41
0	0
-16	13
0	0
16	-10
0	0
72	-45
0	0
0	-6
0	0
40	-37
0	0
12	3
0	0
-16	10
0	0
40	-13
0	0
12	-9
0	0
48	-18
0	0
-16	13
0	0
32	-23
0	0
4	-7
0	0
20	-26
0	0
36	-39
0	0
0	-3
0	0
48	-27
0	0
48	-24
0	0
68	-44
0	0
0	6
0	0
-8	2
0	0
4	-7
0	0
-8	11
0	0
16	8
0	0
28	-13
0	0
28	-19
0	0
28	-16
0	0
60	-39
0	0
-8	5
0	0
32	-5
0	0
12	-6
0	0
16	2
0	0
-36	24
0	0
-8	8
0	0
-12	0
0	0
28	-13
0	0
28	-31
0	0
36	-39
0	0
0	-3
0	0
64	-43
0	0
68	-38
0	0
24	-27
0	0
48	-39
0	0
8	-11
0	0
36	-36
0	0
16	-25
0	0
4	8
0	0
20	-29
0	0
-32	20
0	0
-28	19
0	0
-20	17
0	0
64	-40
0	0
4	-16
0	0
32	-20
0	0
24	-33
0	0
0	0
0	0
-16	10
0	0
64	-46
0	0
52	-25
0	0
32	-14
0	0
44	-23
0	0
32	-17
0	0
28	-4
0	0
0	9
0	0
-8	14
0	0
8	-11
0	0
12	9
0	0
-12	12
0	0
20	-32
0	0
16	-28
0	0
0	-3
0	0
24	-15
0	0
56	-38
0	0
-20	14
0	0
44	-32
0	0
16	-1
0	0
16	-28
0	0
-28	13
0	0
-8	5
0	0
16	-4
0	0
52	-37
0	0
-16	16
0	0
-12	-3
0	0
48	-30
0	0
56	-29
0	0
4	-10
0	0
24	-6
0	0
24	3
0	0
16	-25
0	0
44	-32
0	0
-12	12
0	0
36	-21
0	0
16	-4
0	0
52	-25
0	0
28	-22
0	0
36	-15
0	0
44	-14
0	0
4	-13
0	0
48	-30
0	0
-16	4
0	0
-28	13
0	0
36	-27
0	0
-16	19
0	0
-8	17
0	0
36	-21
0	0
-12	15
0	0
20	7
0	0
8	-8
0	0
12	-12
0	0
68	-44
0	0
48	-24
0	0
20	-26
0	0
36	-36
0	0
40	-19
0	0
28	-16
0	0
-28	19
0	0
28	-4
0	0
68	-44
0	0
12	-6
0	0
72	-48
0	0
20	-11
0	0
0	12
0	0
8	-2
0	0
44	-32
0	0
-4	-8
0	0
-8	14
0	0
0	3
0	0
52	-37
0	0
32	-11
0	0
36	-36
0	0
16	-25
0	0
56	-32
0	0
20	-35
0	0
68	-41
0	0
40	-37
0	0
4	2
0	0
60	-39
0	0
-12	12
0	0
16	5
0	0
68	-38
0	0
16	2
0	0
32	-32
0	0
36	-33
0	0
-20	5
0	0
24	-24
0	0
8	4
0	0
44	-23
0	0
52	-28
0	0
44	-20
0	0
12	-18
0	0
-28	19
0	0
-40	25
0	0
32	-8
0	0
-36	24
0	0
28	-4
0	0
-16	1
0	0
32	-35
0	0
0	0
0	0
0	-3
0	0
44	-32
0	0
40	-28
0	0
44	-23
0	0
-8	-4
0	0
-8	17
0	0
28	2
0	0
-16	4
0	0
-28	22
0	0
32	-32
0	0
36	-9
0	0
40	-19
0	0
12	0
0	0
40	-28
0	0
48	-30
0	0
-4	-2
0	0
44	-20
0	0
-28	16
0	0
8	7
0	0
44	-35
0	0
52	-40
0	0
-20	17
0	0
24	-30
0	0
16	-28
0	0
44	-26
0	0
24	-24
0	0
40	-40
0	0
32	-20
0	0
20	-17
0	0
64	-37
0	0
24	-27
0	0
40	-37
0	0
24	-12
0	0
52	-37
0	0
-8	5
0	0
0	9
0	0
28	-22
0	0
44	-38
0	0
36	-18
0	0
64	-43
0	0
36	-18
0	0
8	-5
0	0
24	0
0	0
12	3
0	0
-16	13
0	0
12	-18
0	0
4	-4
0	0
56	-41
0	0
0	15
0	0
64	-37
0	0
36	-33
0	0
20	1
0	0
16	-25
0	0
16	-22
0	0
24	3
0	0
52	-28
0	0
4	2
0	0
4	8
0	0
32	-14
0	0
12	-6
0	0
68	-47
0	0
-24	18
0	0
4	-16
0	0
-12	12
0	0
28	-1
0	0
52	-40
0	0
48	-21
0	0
12	-15
0	0
-8	17
0	0
4	-16
0	0
60	-33
0	0
52	-31
0	0
20	-20
0	0
20	-23
0	0
20	-2
0	0
52	-43
0	0
0	3
0	0
-28	19
0	0
4	-4
0	0
0	6
0	0
16	5
0	0
-8	5
0	0
32	-26
0	0
64	-37
0	0
-8	11
0	0
4	-7
0	0
28	-10
0	0
16	-13
0	0
-24	18
0	0
4	11
0	0
-4	10
0	0
12	-3
0	0
28	-19
0	0
24	-30
0	0
52	-37
0	0
24	-24
0	0
56	-41
0	0
64	-46
0	0
12	-15
0	0
12	0
0	0
-16	7
0	0
4	-10
0	0
36	-9
0	0
40	-31
0	0
-4	10
0	0
0	-6
0	0
52	-28
0	0
36	-15
0	0
32	-5
0	0
28	-28
0	0
0	12
0	0
-16	7
0	0
